Date,Open,High,Low,Close,Volume,Adj Close
8/7/13,463.799988,467.000008,461.769981,464.979988,74714500,61.536424
8/8/13,463.860016,464.100021,457.949974,461.010017,63944300,61.413866
8/9/13,458.639977,460.459991,453.650009,454.449974,66716300,60.539964
8/12/13,456.860016,468.649979,456.629997,467.360016,91108500,62.259787
8/13/13,470.940018,494.660027,468.050018,489.569977,220485300,65.218507
8/14/13,497.88002,504.249992,493.400024,498.500008,189093100,66.408129
8/15/13,496.420013,502.400017,489.079979,497.909981,122573500,66.329528
8/16/13,500.149979,502.940002,498.860016,502.330002,90576500,66.918345
8/19/13,504.339981,513.739983,504,507.740005,127629600,67.639044
8/20/13,509.709984,510.569977,500.820007,501.07,89672100,66.750493
8/21/13,503.590004,507.149979,501.199989,502.360016,83969900,66.922344
8/22/13,504.979996,505.589996,498.199974,502.959976,61051900,67.002268
8/23/13,503.269997,503.349998,499.350014,501.020012,55682900,66.743834
8/26/13,500.749992,510.199982,500.5,502.970016,82741400,67.003606
8/27/13,498.000023,502.509979,486.299995,488.589981,106047200,65.087956
8/28/13,486.000015,495.800026,486.000015,490.899994,76902000,65.395687
8/29/13,491.650024,496.500015,491.130013,491.700012,59914400,65.502262
8/30/13,491.999992,492.949974,486.5,487.220016,68074300,64.905455
9/3/13,493.099991,500.599976,487.350006,488.579994,82982200,65.086626
9/4/13,499.560005,502.240013,496.279984,498.690025,86258200,66.433443
9/5/13,500.250008,500.679977,493.639977,495.269974,59091900,65.977837
9/6/13,498.43998,499.379974,489.950012,498.220001,89881400,66.370828
9/9/13,505.000023,507.919983,503.479988,506.169983,85171800,67.429892
9/10/13,506.199997,507.450012,489.500015,494.639999,185798900,65.893915
9/11/13,467.009995,473.689987,464.809998,467.709984,224674100,62.306408
9/12/13,468.500015,475.399986,466.010025,472.690018,101012800,62.969828
9/13/13,469.339981,471.830025,464.699982,464.899986,74708900,61.932072
9/16/13,460.999977,461.609978,447.220009,450.119995,135926700,59.963142
9/17/13,447.959999,459.710014,447.499989,455.320007,99845200,60.655866
9/18/13,463.18,466.350006,460.659996,464.680008,114215500,61.902767
9/19/13,470.700012,475.830009,469.249992,472.299995,101135300,62.917871
9/20/13,477.999992,478.550018,465.999985,467.410004,174825700,62.266446
9/23/13,496.100006,496.910011,482.599991,490.640015,190526700,65.361053
9/24/13,494.880005,495.469978,487.819977,489.100006,91086100,65.1559
9/25/13,489.199982,489.639992,481.429977,481.530006,79239300,64.147455
9/26/13,486.000015,488.56002,483.899994,486.219994,59305400,64.772236
9/27/13,483.779991,484.669998,480.720001,482.750008,57010100,64.309979
9/30/13,477.250015,481.659996,474.410004,476.749977,65039100,63.510679
10/1/13,478.449989,489.140007,478.379974,487.960007,88470900,65.004034
10/2/13,485.63002,491.799988,483.749977,489.55999,72296000,65.217177
10/3/13,490.510025,492.350014,480.739975,483.409996,80688300,64.3979
10/4/13,483.859993,484.599983,478.600006,483.030014,64717100,64.34728
10/7/13,486.559975,492.649994,485.350014,487.750015,78073100,64.976059
10/8/13,489.940025,490.640015,480.540024,480.93998,72729300,64.068854
10/9/13,484.639984,487.790016,478.279999,486.589989,75431300,64.821525
10/10/13,491.319977,492.379974,487.039986,489.639992,69650700,65.227834
10/11/13,486.989998,493.839981,485.159996,492.809998,66934700,65.650129
10/14/13,489.830009,497.579987,489.349998,496.039978,65474500,66.080414
10/15/13,497.510025,502.000008,495.52002,498.679985,80018400,66.432105
10/16/13,500.789993,502.530006,499.230011,501.110001,62775300,66.755822
10/17/13,499.979988,504.779991,499.680008,504.499985,63398300,67.207422
10/18/13,505.990005,509.259987,505.709999,508.889992,72635500,67.79224
10/21/13,511.770004,524.300011,511.520012,521.360023,99526700,69.453447
10/22/13,526.410019,528.450012,508.029999,519.870003,133515900,69.254953
10/23/13,519.000023,525.669975,519.000023,524.959999,78430800,69.933021
10/24/13,525,532.470024,522.449982,531.910011,96191200,70.858873
10/25/13,531.319984,533.229988,525.110016,525.960022,84448000,70.06624
10/28/13,529.039986,530.999977,523.209999,529.880005,137610200,70.588444
10/29/13,536.270004,539.249992,514.540001,516.680023,158951800,68.829996
10/30/13,519.610023,527.520004,517.020004,524.900024,88540900,69.925031
10/31/13,525,527.48999,521.269981,522.699974,68924100,69.63195
11/1/13,524.020004,524.799995,515.840004,520.030006,68722500,69.276268
11/4/13,521.099991,526.820015,518.810005,526.75,61156900,70.171478
11/5/13,524.580017,528.890022,523.000008,525.449997,66303300,69.998296
11/6/13,524.149994,524.860023,518.200005,520.920013,55843900,69.799983
11/7/13,519.580009,523.190025,512.380005,512.490021,65655100,68.670418
11/8/13,514.580002,521.130005,512.589996,520.560005,69829200,69.751745
11/11/13,519.990005,521.669991,514.410011,519.050011,56863100,69.549415
11/12/13,517.670006,523.919975,516.999977,520.009979,51069200,69.678045
11/13/13,518,522.249977,516.959976,520.63002,49305200,69.761126
11/14/13,522.80999,529.279991,521.869995,528.160019,70604800,70.770098
11/15/13,526.580009,529.089973,524.489975,524.990013,79480100,70.345338
11/18/13,524.990013,527.19001,518.200005,518.629974,61236000,69.493133
11/19/13,519.029984,523.37999,517.969986,519.549995,52234700,69.61641
11/20/13,519.229988,520.419975,514.330009,514.999985,48479200,69.006737
11/21/13,517.599991,521.210007,513.670021,521.139992,65506700,69.829459
11/22/13,519.519981,522.159988,518.529999,519.799988,55931400,69.649907
11/25/13,521.019989,525.86998,521.000015,523.739998,57327900,70.177844
11/26/13,524.11998,536.140015,523.999977,533.399979,100345700,71.47222
11/27/13,536.310005,546,533.399979,545.959999,90862100,73.155183
11/29/13,549.480026,558.330002,547.809975,556.069977,79531900,74.509856
12/2/13,558.000008,564.329979,550.819977,551.230026,118136200,73.861333
12/3/13,558.299988,566.380013,557.68,566.319984,112742000,75.883292
12/4/13,565.499992,569.19001,560.819992,565.000008,94452400,75.706424
12/5/13,572.650009,575.139999,566.410027,567.899994,111895000,76.095003
12/6/13,565.789986,566.750008,559.569977,560.019974,86088100,75.039131
12/9/13,560.899994,569.579979,560.899994,566.43,80123400,75.898034
12/10/13,563.580002,567.88002,561.199974,565.54998,69567400,75.780116
12/11/13,567,570.970024,559.68998,561.359978,89929700,75.218683
12/12/13,562.140022,565.339989,560.030014,560.539986,65572500,75.108809
12/13/13,562.849998,562.880013,553.669975,554.429993,83205500,74.290108
12/16/13,555.02002,562.640007,555.009979,557.500023,70648200,74.701473
12/17/13,555.809998,559.439987,553.379982,554.990005,57475600,74.365147
12/18/13,549.700005,551.450005,538.799995,550.769989,141465800,73.799691
12/19/13,549.5,549.999985,543.729988,544.459991,80077200,72.954191
12/20/13,545.43,551.610008,544.82,549.019989,109103400,73.565202
12/23/13,568.000023,570.719978,562.76001,570.090004,125326600,76.388451
12/24/13,569.889999,571.880005,566.029991,567.669975,41888700,76.064182
12/26/13,568.099998,569.499977,563.379997,563.900009,51002000,75.559031
12/27/13,563.820007,564.409981,559.500015,560.089989,56471100,75.048512
12/30/13,557.460022,560.089989,552.319984,554.519981,63407400,74.302166
12/31/13,554.170013,561.279976,554.000023,561.019997,55771100,75.173127
1/2/14,555.680008,557.029999,552.020004,553.12999,58671200,74.115916
1/3/14,552.860023,553.699989,540.429993,540.980019,98116900,72.487897
1/6/14,537.450005,546.800018,533.599983,543.929993,103152700,72.883175
1/7/14,544.320015,545.959999,537.919975,540.040024,79302300,72.361944
1/8/14,538.809982,545.55999,538.68998,543.460022,64632400,72.820202
1/9/14,546.800018,546.859993,535.349983,536.519997,69787200,71.890282
1/10/14,539.829979,540.799988,531.109993,532.939995,76244000,71.410585
1/13/14,529.910019,542.5,529.880005,535.730019,94623200,71.78443
1/14/14,538.220009,546.730003,537.659996,546.390022,83140400,73.212803
1/15/14,553.520012,560.200005,551.659996,557.359993,97909700,74.68271
1/16/14,554.900017,556.850021,551.680023,554.250015,57319500,74.265993
1/17/14,551.480019,552.069992,539.899994,540.669998,106684900,72.446356
1/21/14,540.990005,550.07,540.420006,549.069977,82131700,73.5719
1/22/14,550.910019,557.289978,547.809975,551.509979,94996300,73.898845
1/23/14,549.94001,556.5,544.810013,556.179993,100809800,74.524597
1/24/14,554.000023,555.61998,544.749985,546.070015,107338700,73.169924
1/27/14,550.07,554.799988,545.750008,550.500023,138719700,73.763517
1/28/14,508.760002,514.999985,502.070023,506.499977,266380800,67.86779
1/29/14,503.950012,507.37001,498.62001,500.749992,125702500,67.097328
1/30/14,502.539993,506.499977,496.70002,499.779984,169625400,66.967353
1/31/14,495.179985,501.529984,493.549988,500.599976,116199300,67.077227
2/3/14,502.610008,507.730019,499.300026,501.529984,100366000,67.201842
2/4/14,505.849976,509.459991,502.760025,508.790016,94170300,68.174641
2/5/14,506.560005,515.279991,506.249985,512.589996,82086200,68.683814
2/6/14,510.060005,513.499977,507.81002,512.509995,64441300,69.084152
2/7/14,521.379997,522.929993,517.380013,519.679985,92570100,70.050636
2/10/14,518.659988,531.990013,518,528.989998,86389800,71.305586
2/11/14,530.610008,537.749985,529.500023,535.959984,70564200,72.24511
2/12/14,536.95002,539.560013,533.239975,535.919983,77025200,72.239718
2/13/14,534.659981,544.850014,534.199997,544.429977,76849500,73.386829
2/14/14,542.469986,545.980026,541.209984,543.990021,68231100,73.327525
2/18/14,546,551.190025,545.609978,545.990013,65062900,73.597115
2/19/14,544.749985,546.890007,534.350014,537.370003,78442000,72.435175
2/20/14,532.989983,537.000008,528.999985,531.149994,76464500,71.596744
2/21/14,532.789978,534.569992,524.599991,525.249992,69696200,70.801449
2/24/14,523.150024,529.920006,522.420021,527.550018,72227400,71.111483
2/25/14,529.38002,529.569984,521.000015,522.060013,57988000,70.371454
2/26/14,523.610008,525,515.599998,517.349998,69054300,69.736564
2/27/14,517.140007,528.780006,516.049995,527.670021,75470500,71.127659
2/28/14,529.079987,532.749977,522.119987,526.239975,92992200,70.934895
3/3/14,523.419991,530.650009,522.80999,527.76001,59695300,71.139789
3/4/14,530.999977,532.640015,527.769997,531.239983,64785000,71.608874
3/5/14,530.919975,534.750023,529.129974,532.360008,50015700,71.759849
3/6/14,532.789978,534.440002,528.099991,530.749985,46372200,71.542825
3/7/14,531.090019,531.980026,526.050011,530.440018,55182400,71.501042
3/10/14,528.360023,533.330017,528.339996,530.919975,44646000,71.565739
3/11/14,535.450012,538.740021,532.589973,536.089973,69806100,72.262632
3/12/14,534.510017,537.349976,532,536.609985,49831600,72.332728
3/13/14,537.440018,539.659988,529.159988,530.650009,64435700,71.529348
3/14/14,528.789993,530.890015,523.000008,524.68998,59299800,70.725962
3/17/14,527.699982,529.969994,525.850006,526.740013,49886200,71.002298
3/18/14,525.899994,531.969986,525.200005,531.399986,52411800,71.630442
3/19/14,532.259979,536.23999,528.999985,531.26001,56189000,71.611574
3/20/14,529.889992,532.669975,527.350014,528.700005,52099600,71.266496
3/21/14,531.929985,533.75,526.330017,532.86998,93511600,71.828591
3/24/14,538.420013,540.500008,535.05999,539.190018,88925200,72.680505
3/25/14,541.499977,545.750008,539.589973,544.98999,70573300,73.462316
3/26/14,546.520012,549.000015,538.860023,539.779991,74942000,72.760031
3/27/14,540.019997,541.499977,535.120018,537.459991,55507900,72.447305
3/28/14,538.319984,538.940025,534.249985,536.859978,50141000,72.366426
3/31/14,539.230019,540.809975,535.930023,536.739975,42167300,72.35025
4/1/14,537.760025,541.870026,536.769989,541.649994,50190000,73.012099
4/2/14,542.379997,543.479996,540.260002,542.549988,45105200,73.133415
4/3/14,541.390015,542.5,537.640022,538.790009,40586000,72.626585
4/4/14,539.810005,540.000023,530.579994,531.820023,68812800,71.687061
4/7/14,528.019989,530.900002,521.890022,523.469978,72462600,70.561511
4/8/14,525.190018,526.120026,518.699989,523.440018,60972100,70.557472
4/9/14,522.639999,530.490005,522.020012,530.320015,51542400,71.484867
4/10/14,530.680023,532.240005,523.169998,523.480019,59913000,70.562864
4/11/14,519.000023,522.830017,517.140007,519.610023,67929400,70.041206
4/14/14,521.900009,522.159988,517.210022,521.679977,51418500,70.320227
4/15/14,520.270012,521.639977,511.329994,517.959999,66622500,69.818789
4/16/14,518.049988,521.090004,514.139992,519.01001,53691400,69.960326
4/17/14,519.999992,527.76001,519.199974,524.940025,71083600,70.759667
4/21/14,525.339981,532.139977,523.959976,531.170021,45637200,71.599444
4/22/14,528.309982,531.830009,526.500008,531.70002,50640800,71.670885
4/23/14,529.060013,531.13002,524.449974,524.750008,98735000,70.734053
4/24/14,568.210014,570.000015,560.730003,567.770004,189977900,76.532965
4/25/14,564.529984,571.990021,563.959984,571.93998,97568800,77.09506
4/28/14,572.800026,595.749977,572.54998,594.090019,167371400,80.08079
4/29/14,593.739998,595.979996,589.509995,592.329979,84344400,79.843544
4/30/14,592.639999,599.430008,589.799988,590.089981,114160200,79.541602
5/1/14,591.999985,594.799995,586.360016,591.480026,61012000,79.728974
5/2/14,592.340019,594.199982,589.709999,592.580025,47878600,79.877249
5/5/14,590.140022,600.999977,589.999992,600.959976,71766800,81.006831
5/6/14,601.799995,604.409988,594.410027,594.410027,93641100,80.123926
5/7/14,595.249992,597.289986,587.72998,592.329979,70716100,79.843544
5/8/14,588.249992,594.410027,586.400017,587.990013,57574300,79.701223
5/9/14,584.540001,586.25,580.330025,585.540024,72899400,79.369131
5/12/14,587.489975,593.659996,587.399986,592.830017,53302200,80.357279
5/13/14,591.999985,594.540016,590.699982,593.760025,39934300,80.48334
5/14/14,592.430008,597.400002,591.740005,593.869987,41601000,80.498245
5/15/14,594.70002,596.599983,588.040001,588.819992,57711500,79.813726
5/16/14,588.629974,597.529991,585.399994,597.510017,69064100,80.991646
5/19/14,597.849998,607.330002,597.329987,604.590019,79438800,81.951331
5/20/14,604.510017,606.399994,600.730011,604.710022,58709000,81.967597
5/21/14,603.830002,606.699974,602.059975,606.310005,49214900,82.184472
5/22/14,606.599998,609.850006,604.100021,607.269974,50190000,82.314595
5/23/14,607.25,614.730011,606.470009,614.129997,58052400,83.244461
5/27/14,615.879997,625.859985,615.630005,625.63002,87216500,84.803273
5/28/14,626.019989,629.830009,623.779991,624.01001,78870400,84.583683
5/29/14,627.849991,636.87001,627.769989,635.37999,94118500,86.124868
5/30/14,637.979996,644.169991,628.900002,633.000015,141005200,85.802266
6/2/14,633.959984,634.830017,622.500015,628.650009,92337700,85.212629
6/3/14,628.459991,638.740013,628.25,637.539986,73177300,86.417653
6/4/14,637.44001,647.890022,636.109993,644.819992,83870500,87.404447
6/5/14,646.199997,649.370003,642.610008,647.349983,75951400,87.747384
6/6/14,649.900002,651.259979,644.470024,645.570023,87484600,87.506113
6/9/14,92.699997,93.879997,91.75,93.699997,75415000,88.906324
6/10/14,94.730003,95.050003,93.57,94.25,62777000,89.428189
6/11/14,94.129997,94.760002,93.470001,93.860001,45681000,89.058142
6/12/14,94.040001,94.120003,91.900002,92.290001,54749000,87.568463
6/13/14,92.199997,92.440002,90.879997,91.279999,54525000,86.610132
6/16/14,91.510002,92.75,91.449997,92.199997,35561000,87.483064
6/17/14,92.309998,92.699997,91.800003,92.080002,29726000,87.369207
6/18/14,92.269997,92.290001,91.349998,92.18,33514000,87.46409
6/19/14,92.290001,92.300003,91.339996,91.860001,35528000,87.160461
6/20/14,91.849998,92.550003,90.900002,90.910004,100898000,86.259066
6/23/14,91.32,91.620003,90.599998,90.830002,43694000,86.183157
6/24/14,90.75,91.739998,90.190002,90.279999,39036000,85.661292
6/25/14,90.209999,90.699997,89.650002,90.360001,36869000,85.737201
6/26/14,90.370003,91.050003,89.800003,90.900002,32629000,86.249576
6/27/14,90.82,92,90.769997,91.980003,64029000,87.274325
6/30/14,92.099998,93.730003,92.089996,92.93,49482300,88.17572
7/1/14,93.519997,94.07,93.129997,93.519997,38223000,88.735532
7/2/14,93.870003,94.059998,93.089996,93.480003,28465000,88.697585
7/3/14,93.669998,94.099998,93.199997,94.029999,22891800,89.219443
7/7/14,94.139999,95.989998,94.099998,95.970001,56468000,91.060195
7/8/14,96.269997,96.800003,93.919998,95.349998,65222000,90.471912
7/9/14,95.440002,95.949997,94.760002,95.389999,36436000,90.509866
7/10/14,93.760002,95.550003,93.519997,95.040001,39686000,90.177774
7/11/14,95.360001,95.889999,94.860001,95.220001,34018000,90.348565
7/14/14,95.860001,96.889999,95.650002,96.449997,42810000,91.515634
7/15/14,96.800003,96.849998,95.029999,95.32,45477900,90.443448
7/16/14,96.970001,97.099998,94.739998,94.779999,53396300,89.931073
7/17/14,95.029999,95.279999,92.57,93.089996,57298000,88.327531
7/18/14,93.620003,94.739998,93.019997,94.43,49988000,89.59898
7/21/14,94.989998,95,93.720001,93.940002,39079000,89.134051
7/22/14,94.68,94.889999,94.120003,94.720001,55197000,89.874145
7/23/14,95.419998,97.879997,95.169998,97.190002,92918000,92.217781
7/24/14,97.040001,97.32,96.419998,97.029999,45729000,92.065964
7/25/14,96.849998,97.839996,96.639999,97.669998,43469000,92.673221
7/28/14,97.82,99.239998,97.550003,99.019997,55318000,93.954154
7/29/14,99.330002,99.440002,98.25,98.379997,43143000,93.346896
7/30/14,98.440002,98.699997,97.669998,98.150002,33010000,93.128667
7/31/14,97.160004,97.449997,95.330002,95.599998,56843000,90.709122
8/1/14,94.900002,96.620003,94.809998,96.129997,48511000,91.212006
8/4/14,96.370003,96.580002,95.169998,95.589996,39958000,90.699631
8/5/14,95.360001,95.68,94.360001,95.120003,55933000,90.253683
8/6/14,94.75,95.480003,94.709999,94.959999,38558000,90.101865
8/7/14,94.93,95.949997,94.099998,94.480003,46711000,90.092335
8/8/14,94.260002,94.82,93.279999,94.739998,41865000,90.340255
8/11/14,95.269997,96.080002,94.839996,95.989998,36585000,91.532205
8/12/14,96.040001,96.879997,95.610001,95.970001,33795000,91.513137
8/13/14,96.150002,97.239998,96.040001,97.239998,31916000,92.724154
8/14/14,97.330002,97.57,96.800003,97.5,28116000,92.972082
8/15/14,97.900002,98.190002,96.860001,97.980003,48951000,93.429794
8/18/14,98.489998,99.370003,97.980003,99.160004,47572000,94.554995
8/19/14,99.410004,100.68,99.32,100.529999,69399000,95.861367
8/20/14,100.440002,101.089996,99.949997,100.57,52699000,95.89951
8/21/14,100.57,100.940002,100.110001,100.580002,33478000,95.909048
8/22/14,100.290001,101.470001,100.190002,101.32,44184000,96.61468
8/25/14,101.790001,102.169998,101.279999,101.540001,40270000,96.824465
8/26/14,101.419998,101.5,100.860001,100.889999,33152000,96.204649
8/27/14,101.019997,102.57,100.699997,102.129997,52369000,97.387061
8/28/14,101.589996,102.779999,101.559998,102.25,68460000,97.501491
8/29/14,102.860001,102.900002,102.199997,102.5,44595000,97.739881
9/2/14,103.059998,103.739998,102.720001,103.300003,53564000,98.502732
9/3/14,103.099998,103.199997,98.580002,98.940002,125421000,94.345211
9/4/14,98.849998,100.089996,97.790001,98.120003,85718000,93.563292
9/5/14,98.800003,99.389999,98.309998,98.970001,58457000,94.373816
9/8/14,99.300003,99.309998,98.050003,98.360001,46356700,93.792144
9/9/14,99.080002,103.080002,96.139999,97.989998,189846300,93.439324
9/10/14,98.010002,101.110001,97.760002,101,100869600,96.309541
9/11/14,100.410004,101.440002,99.620003,101.43,62353100,96.719572
9/12/14,101.209999,102.190002,101.080002,101.660004,62626100,96.938894
9/15/14,102.809998,103.050003,101.440002,101.629997,61316500,96.910281
9/16/14,99.800003,101.260002,98.889999,100.860001,66908100,96.176044
9/17/14,101.269997,101.800003,100.589996,101.580002,60926500,96.862608
9/18/14,101.93,102.349998,101.559998,101.790001,37299400,97.062855
9/19/14,102.290001,102.349998,100.5,100.959999,70902400,96.271398
9/22/14,101.800003,102.139999,100.580002,101.059998,52788400,96.366753
9/23/14,100.599998,102.940002,100.540001,102.639999,63402200,97.873379
9/24/14,102.160004,102.849998,101.199997,101.75,60171800,97.024711
9/25/14,100.510002,100.709999,97.720001,97.870003,100092000,93.324902
9/26/14,98.529999,100.75,98.400002,100.75,62370500,96.071151
9/29/14,98.650002,100.440002,98.629997,100.110001,49766300,95.460874
9/30/14,100.809998,101.540001,100.529999,100.75,55264100,96.071151
10/1/14,100.589996,100.690002,98.699997,99.18,51491300,94.574063
10/2/14,99.269997,100.220001,98.040001,99.900002,47757800,95.260627
10/3/14,99.440002,100.209999,99.040001,99.620003,43469600,94.993631
10/6/14,99.949997,100.650002,99.419998,99.620003,37051200,94.993631
10/7/14,99.43,100.120003,98.730003,98.75,42094200,94.164032
10/8/14,98.760002,101.110001,98.309998,100.800003,57404700,96.118832
10/9/14,101.540001,102.379997,100.610001,101.019997,77376500,96.328609
10/10/14,100.690002,102.029999,100.300003,100.730003,66331600,96.052083
10/13/14,101.330002,101.779999,99.809998,99.809998,53583400,95.174803
10/14/14,100.389999,100.519997,98.57,98.75,63688600,94.164032
10/15/14,97.970001,99.150002,95.18,97.540001,100933600,93.010225
10/16/14,95.550003,97.720001,95.410004,96.260002,72154500,91.78967
10/17/14,97.5,99,96.809998,97.669998,68179700,93.134185
10/20/14,98.32,99.959999,98.220001,99.760002,77517300,95.127129
10/21/14,103.019997,103.019997,101.269997,102.470001,94623900,97.711275
10/22/14,102.839996,104.110001,102.599998,102.989998,68263100,98.207123
10/23/14,104.080002,105.050003,103.629997,104.830002,71074700,99.961677
10/24/14,105.18,105.489998,104.529999,105.220001,47053900,100.333565
10/27/14,104.849998,105.480003,104.699997,105.110001,34187700,100.228673
10/28/14,105.400002,106.739998,105.349998,106.739998,48060900,101.782973
10/29/14,106.650002,107.370003,106.360001,107.339996,52687900,102.355107
10/30/14,106.959999,107.349998,105.900002,106.980003,40654800,102.011832
10/31/14,108.010002,108.040001,107.209999,108,44639300,102.98446
11/3/14,108.220001,110.300003,108.010002,109.400002,52282600,104.319445
11/4/14,109.360001,109.489998,107.720001,108.599998,41574400,103.556595
11/5/14,109.099998,109.300003,108.129997,108.860001,37435900,103.804522
11/6/14,108.599998,108.790001,107.800003,108.699997,34968500,104.101405
11/7/14,108.75,109.32,108.550003,109.010002,33691500,104.398296
11/10/14,109.019997,109.330002,108.669998,108.830002,27195500,104.22591
11/11/14,108.699997,109.75,108.400002,109.699997,27442300,105.0591
11/12/14,109.379997,111.43,109.370003,111.25,46942400,106.54353
11/13/14,111.800003,113.449997,111.599998,112.82,59522900,108.04711
11/14/14,113.150002,114.190002,111.209999,114.18,44063600,109.349575
11/17/14,114.269997,117.279999,113.300003,113.989998,46746700,109.167611
11/18/14,113.940002,115.690002,113.889999,115.470001,44224000,110.585002
11/19/14,115.440002,115.739998,113.800003,114.669998,41869200,109.818844
11/20/14,114.910004,116.860001,114.849998,116.309998,43395500,111.389462
11/21/14,117.510002,117.57,116.029999,116.470001,57179300,111.542697
11/24/14,116.849998,118.769997,116.620003,118.629997,47450800,113.611314
11/25/14,119.07,119.75,117.449997,117.599998,68840400,112.624889
11/26/14,117.940002,119.099998,117.830002,119,40768300,113.965663
11/28/14,119.269997,119.400002,118.050003,118.93,24814400,113.898625
12/1/14,118.809998,119.25,111.269997,115.07,83814000,110.201923
12/2/14,113.5,115.75,112.75,114.629997,59348900,109.780535
12/3/14,115.75,116.349998,115.110001,115.93,43063400,111.025541
12/4/14,115.769997,117.199997,115.290001,115.489998,42044500,110.604153
12/5/14,115.989998,116.080002,114.639999,115,38318900,110.134885
12/8/14,114.099998,114.650002,111.620003,112.400002,57664900,107.64488
12/9/14,110.190002,114.300003,109.349998,114.120003,60208000,109.292116
12/10/14,114.410004,114.849998,111.540001,111.949997,44565300,107.213913
12/11/14,112.260002,113.800003,111.339996,111.620003,41401700,106.897879
12/12/14,110.459999,111.870003,109.580002,109.730003,56028100,105.087837
12/15/14,110.699997,111.599998,106.349998,108.230003,67218100,103.651295
12/16/14,106.370003,110.160004,106.260002,106.75,60790700,102.233904
12/17/14,107.120003,109.839996,106.82,109.410004,53411800,104.781375
12/18/14,111.870003,112.650002,110.660004,112.650002,59006200,107.884304
12/19/14,112.260002,113.239998,111.660004,111.779999,88429800,107.051107
12/22/14,112.160004,113.489998,111.970001,112.940002,45167500,108.162036
12/23/14,113.230003,113.330002,112.459999,112.540001,26028400,107.778957
12/24/14,112.580002,112.709999,112.010002,112.010002,14479600,107.27138
12/26/14,112.099998,114.519997,112.010002,113.989998,33721000,109.167611
12/29/14,113.790001,114.769997,113.699997,113.910004,27598900,109.091001
12/30/14,113.639999,113.919998,112.110001,112.519997,29881500,107.759799
12/31/14,112.82,113.129997,110.209999,110.379997,41403400,105.710333
1/2/15,111.389999,111.440002,107.349998,109.330002,53204600,104.704758
1/5/15,108.290001,108.650002,105.410004,106.25,64285500,101.755057
1/6/15,106.540001,107.43,104.629997,106.260002,65797100,101.764636
1/7/15,107.199997,108.199997,106.699997,107.75,40105900,103.191599
1/8/15,109.230003,112.150002,108.699997,111.889999,59364500,107.156454
1/9/15,112.669998,113.25,110.209999,112.010002,53699500,107.27138
1/12/15,112.599998,112.629997,108.800003,109.25,49650800,104.62814
1/13/15,111.43,112.800003,108.910004,110.220001,67091900,105.557105
1/14/15,109.040001,110.489998,108.5,109.800003,48337000,105.154875
1/15/15,110,110.059998,106.660004,106.82,60014000,102.300942
1/16/15,107.029999,107.580002,105.199997,105.989998,78513300,101.506054
1/20/15,107.839996,108.970001,106.5,108.720001,49899900,104.120563
1/21/15,108.949997,111.059998,108.269997,109.550003,48575900,104.915452
1/22/15,110.260002,112.470001,109.720001,112.400002,53796400,107.64488
1/23/15,112.300003,113.75,111.529999,112.980003,46464800,108.200345
1/26/15,113.739998,114.360001,112.800003,113.099998,55615000,108.315263
1/27/15,112.419998,112.480003,109.029999,109.139999,95568700,104.522793
1/28/15,117.629997,118.120003,115.309998,115.309998,146477100,110.431768
1/29/15,116.32,119.190002,115.559998,118.900002,84436400,113.869895
1/30/15,118.400002,120,116.849998,117.160004,83745500,112.203509
2/2/15,118.050003,119.169998,116.080002,118.629997,62739100,113.611314
2/3/15,118.5,119.089996,117.610001,118.650002,51915700,113.630472
2/4/15,118.5,120.510002,118.309998,119.559998,70149700,114.50197
2/5/15,120.019997,120.230003,119.25,119.940002,42246200,115.319223
2/6/15,120.019997,120.25,118.449997,118.93,43706600,114.348132
2/9/15,118.550003,119.839996,118.43,119.720001,38889800,115.107697
2/10/15,120.169998,122.150002,120.160004,122.019997,62008500,117.319084
2/11/15,122.769997,124.919998,122.5,124.879997,73561800,120.0689
2/12/15,126.059998,127.480003,125.57,126.459999,74474500,121.588031
2/13/15,127.279999,127.279999,125.650002,127.080002,54272200,122.184148
2/17/15,127.489998,128.880005,126.919998,127.830002,63152400,122.905254
2/18/15,127.629997,128.779999,127.449997,128.720001,44891700,123.760965
2/19/15,128.479996,129.029999,128.330002,128.449997,37362400,123.501363
2/20/15,128.619995,129.5,128.050003,129.5,48948400,124.510914
2/23/15,130.020004,133,129.660004,133,70974100,127.876074
2/24/15,132.940002,133.600006,131.169998,132.169998,69228100,127.078049
2/25/15,131.559998,131.600006,128.149994,128.789993,74711700,123.828261
2/26/15,128.789993,130.869995,126.610001,130.419998,91287500,125.395469
2/27/15,130,130.570007,128.240005,128.460007,62014800,123.510987
3/2/15,129.25,130.279999,128.300003,129.089996,48096700,124.116706
3/3/15,128.960007,129.520004,128.089996,129.360001,37816300,124.376308
3/4/15,129.100006,129.559998,128.320007,128.539993,31666300,123.587892
3/5/15,128.580002,128.75,125.760002,126.410004,56517100,121.539962
3/6/15,128.399994,129.369995,126.260002,126.599998,72842100,121.722637
3/9/15,127.959999,129.570007,125.059998,127.139999,88528500,122.241834
3/10/15,126.410004,127.220001,123.800003,124.510002,68856600,119.71316
3/11/15,124.75,124.769997,122.110001,122.239998,68939000,117.530609
3/12/15,122.309998,124.900002,121.629997,124.449997,48362700,119.655466
3/13/15,124.400002,125.400002,122.580002,123.589996,51827300,118.828598
3/16/15,123.879997,124.949997,122.870003,124.949997,35874300,120.136203
